"osm_id","date_time","link_dir","speed_kmph","n_time","n_day","stores","n_month","highway","road_lt_m","bus_stop"
174019380,"2018-01-01 15:00:00",1,34,"15:00","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
176665188,"2018-01-01 15:00:00",1,24,"15:00","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
174019380,"2018-01-01 15:15:00",1,20,"15:15","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
13769164,"2018-01-01 15:15:00",1,20,"15:15","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-01 15:15:00",1,25,"15:15","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
176665188,"2018-01-01 15:30:00",1,29,"15:30","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
197107696,"2018-01-01 15:15:00",1,24,"15:15","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-01 15:30:00",1,43,"15:30","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-01 15:30:00",1,31,"15:30","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
197107696,"2018-01-01 15:45:00",1,33,"15:45","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-01 15:45:00",1,32,"15:45","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
176665188,"2018-01-01 15:45:00",1,24,"15:45","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
197107696,"2018-01-01 16:00:00",1,39,"16:00","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-01 16:00:00",1,23,"16:00","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-01 16:00:00",1,29,"16:00","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
174019380,"2018-01-01 16:15:00",1,25,"16:15","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
13769164,"2018-01-01 16:15:00",1,25,"16:15","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-01 16:15:00",1,25,"16:15","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
197107696,"2018-01-01 16:15:00",1,31,"16:15","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-01 16:30:00",1,9,"16:30","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
174019380,"2018-01-01 16:30:00",1,33,"16:30","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
176665188,"2018-01-01 16:30:00",1,24,"16:30","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
197107696,"2018-01-01 16:30:00",1,39,"16:30","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-01 16:45:00",1,33,"16:45","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
13769164,"2018-01-01 16:45:00",1,26,"16:45","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
176665188,"2018-01-01 16:45:00",1,18,"16:45","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
13769164,"2018-01-01 17:00:00",1,23,"17:00","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
197107696,"2018-01-01 16:45:00",1,40,"16:45","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-01 17:15:00",1,27,"17:15","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
174019380,"2018-01-01 17:00:00",1,18,"17:00","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
176665188,"2018-01-01 17:00:00",1,21,"17:00","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
197107696,"2018-01-01 17:00:00",1,30,"17:00","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-01 17:15:00",1,34,"17:15","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-01 17:15:00",1,25,"17:15","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-01 17:15:00",1,23,"17:15","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
176665188,"2018-01-01 17:30:00",1,18,"17:30","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
13769164,"2018-01-01 17:30:00",1,23,"17:30","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
174019380,"2018-01-01 17:30:00",1,32,"17:30","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-01 17:30:00",1,18,"17:30","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-01 17:45:00",1,14,"17:45","MONDAY   ","OPEN","JANUARY  ","primary",72,"no"
174019380,"2018-01-01 17:45:00",1,22,"17:45","MONDAY   ","OPEN","JANUARY  ","primary",42,"no"
197107696,"2018-01-01 17:45:00",1,26,"17:45","MONDAY   ","OPEN","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-01 17:45:00",1,11,"17:45","MONDAY   ","OPEN","JANUARY  ","primary",542,"yes"
174019380,"2018-01-01 18:00:00",1,26,"18:00","MONDAY   ","CLOSING","JANUARY  ","primary",42,"no"
13769164,"2018-01-01 18:00:00",1,16,"18:00","MONDAY   ","CLOSING","JANUARY  ","primary",72,"no"
197107696,"2018-01-01 18:00:00",1,17,"18:00","MONDAY   ","CLOSING","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-01 18:00:00",1,11,"18:00","MONDAY   ","CLOSING","JANUARY  ","primary",542,"yes"
174019380,"2018-01-01 18:15:00",1,22,"18:15","MONDAY   ","CLOSING","JANUARY  ","primary",42,"no"
13769164,"2018-01-01 18:15:00",1,28,"18:15","MONDAY   ","CLOSING","JANUARY  ","primary",72,"no"
197107696,"2018-01-01 18:15:00",1,17,"18:15","MONDAY   ","CLOSING","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-01 18:15:00",1,13,"18:15","MONDAY   ","CLOSING","JANUARY  ","primary",542,"yes"
13769164,"2018-01-01 18:30:00",1,22,"18:30","MONDAY   ","CLOSING","JANUARY  ","primary",72,"no"
176665188,"2018-01-01 18:30:00",1,14,"18:30","MONDAY   ","CLOSING","JANUARY  ","primary",542,"yes"
174019380,"2018-01-01 18:30:00",1,26,"18:30","MONDAY   ","CLOSING","JANUARY  ","primary",42,"no"
197107696,"2018-01-01 18:30:00",1,13,"18:30","MONDAY   ","CLOSING","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-01 18:45:00",1,12,"18:45","MONDAY   ","CLOSING","JANUARY  ","primary",542,"yes"
13769164,"2018-01-01 18:45:00",1,6,"18:45","MONDAY   ","CLOSING","JANUARY  ","primary",72,"no"
174019380,"2018-01-01 18:45:00",1,25,"18:45","MONDAY   ","CLOSING","JANUARY  ","primary",42,"no"
13769164,"2018-01-01 19:00:00",1,25,"19:00","MONDAY   ","CLOSING","JANUARY  ","primary",72,"no"
197107696,"2018-01-01 18:45:00",1,9,"18:45","MONDAY   ","CLOSING","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-01 19:00:00",1,24,"19:00","MONDAY   ","CLOSING","JANUARY  ","primary",42,"no"
197107696,"2018-01-01 19:00:00",1,16,"19:00","MONDAY   ","CLOSING","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-01 19:00:00",1,10,"19:00","MONDAY   ","CLOSING","JANUARY  ","primary",542,"yes"
174019380,"2018-01-01 19:15:00",1,16,"19:15","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-01 19:15:00",1,14,"19:15","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-01 19:15:00",1,16,"19:15","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-01 19:30:00",1,17,"19:30","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
13769164,"2018-01-01 19:30:00",1,23,"19:30","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-01 19:30:00",1,11,"19:30","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-01 19:45:00",1,20,"19:45","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-01 19:30:00",1,10,"19:30","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-01 20:00:00",1,1,"20:00","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-01 19:45:00",1,17,"19:45","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-01 19:45:00",1,13,"19:45","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-01 19:45:00",1,15,"19:45","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-01 20:00:00",1,17,"20:00","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-01 20:00:00",1,11,"20:00","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-01 20:00:00",1,12,"20:00","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-01 20:15:00",1,15,"20:15","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-01 20:15:00",1,13,"20:15","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-01 20:15:00",1,26,"20:15","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-01 20:15:00",1,9,"20:15","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-01 20:30:00",1,24,"20:30","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-01 20:30:00",1,8,"20:30","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-01 20:30:00",1,9,"20:30","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-01 20:45:00",1,23,"20:45","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-01 20:45:00",1,8,"20:45","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-01 20:45:00",1,3,"20:45","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
13769164,"2018-01-01 21:00:00",1,18,"21:00","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-01 20:45:00",1,6,"20:45","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-01 21:15:00",1,13,"21:15","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-01 21:00:00",1,17,"21:00","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-01 21:00:00",1,9,"21:00","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-01 21:00:00",1,7,"21:00","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-01 21:15:00",1,11,"21:15","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-01 21:15:00",1,11,"21:15","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
13769164,"2018-01-01 21:30:00",1,25,"21:30","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-01 21:15:00",1,10,"21:15","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-01 21:30:00",1,26,"21:30","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-01 21:30:00",1,12,"21:30","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-01 21:30:00",1,9,"21:30","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-01 21:45:00",1,13,"21:45","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-01 21:45:00",1,19,"21:45","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-01 21:45:00",1,11,"21:45","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-01 22:00:00",1,23,"22:00","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-01 21:45:00",1,10,"21:45","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-01 22:00:00",1,18,"22:00","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-01 22:00:00",1,10,"22:00","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-01 22:00:00",1,11,"22:00","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-01 22:15:00",1,19,"22:15","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
13769164,"2018-01-01 22:15:00",1,17,"22:15","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-01 22:15:00",1,16,"22:15","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-01 22:15:00",1,5,"22:15","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-01 22:30:00",1,13,"22:30","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-01 22:30:00",1,13,"22:30","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-01 22:30:00",1,9,"22:30","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-01 22:30:00",1,11,"22:30","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-01 22:45:00",1,2,"22:45","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
13769164,"2018-01-01 22:45:00",1,14,"22:45","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-01 22:45:00",1,11,"22:45","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-01 23:00:00",1,24,"23:00","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-01 22:45:00",1,14,"22:45","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
197107696,"2018-01-01 23:00:00",1,20,"23:00","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-01 23:00:00",1,18,"23:00","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-01 23:00:00",1,15,"23:00","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-01 23:15:00",1,16,"23:15","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
13769164,"2018-01-01 23:15:00",1,13,"23:15","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-01 23:15:00",1,37,"23:15","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-01 23:15:00",1,18,"23:15","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-01 23:30:00",1,18,"23:30","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-01 23:30:00",1,21,"23:30","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-01 23:45:00",1,18,"23:45","MONDAY   ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-01 23:30:00",1,14,"23:30","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-01 23:30:00",1,30,"23:30","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-01 23:45:00",1,21,"23:45","MONDAY   ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-01 23:45:00",1,32,"23:45","MONDAY   ","CLOSED","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-01 23:45:00",1,29,"23:45","MONDAY   ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-02 00:00:00",1,13,"00:00","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
13769164,"2018-01-02 00:00:00",1,16,"00:00","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-02 00:00:00",1,24,"00:00","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-02 00:15:00",1,18,"00:15","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-02 00:00:00",1,32,"00:00","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-02 00:15:00",1,13,"00:15","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-02 00:15:00",1,29,"00:15","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
176665188,"2018-01-02 00:30:00",1,29,"00:30","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-02 00:15:00",1,39,"00:15","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-02 00:30:00",1,30,"00:30","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-02 00:30:00",1,24,"00:30","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
174019380,"2018-01-02 00:45:00",1,15,"00:45","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-02 00:30:00",1,25,"00:30","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-02 00:45:00",1,30,"00:45","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-02 00:45:00",1,35,"00:45","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-02 00:45:00",1,28,"00:45","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-02 01:00:00",1,10,"01:00","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-02 01:00:00",1,31,"01:00","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-02 01:00:00",1,18,"01:00","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-02 01:15:00",1,45,"01:15","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
197107696,"2018-01-02 01:00:00",1,38,"01:00","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-02 01:15:00",1,18,"01:15","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-02 01:15:00",1,21,"01:15","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-02 01:15:00",1,32,"01:15","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-02 01:30:00",1,13,"01:30","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-02 01:30:00",1,39,"01:30","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-02 01:30:00",1,22,"01:30","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-02 01:30:00",1,35,"01:30","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-02 01:45:00",1,17,"01:45","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
13769164,"2018-01-02 01:45:00",1,18,"01:45","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-02 02:00:00",1,25,"02:00","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-02 01:45:00",1,32,"01:45","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-02 01:45:00",1,43,"01:45","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-02 02:00:00",1,21,"02:00","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-02 02:00:00",1,41,"02:00","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
176665188,"2018-01-02 02:00:00",1,31,"02:00","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-02 02:15:00",1,7,"02:15","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-02 02:15:00",1,25,"02:15","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-02 02:15:00",1,35,"02:15","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-02 02:15:00",1,33,"02:15","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
197107696,"2018-01-02 02:30:00",1,37,"02:30","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-02 02:30:00",1,28,"02:30","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-02 02:30:00",1,25,"02:30","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-02 02:30:00",1,41,"02:30","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-02 02:45:00",1,20,"02:45","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-02 02:45:00",1,21,"02:45","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-02 02:45:00",1,34,"02:45","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-02 02:45:00",1,46,"02:45","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-02 03:00:00",1,24,"03:00","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-02 03:00:00",1,42,"03:00","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-02 03:00:00",1,18,"03:00","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-02 03:00:00",1,37,"03:00","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-02 03:15:00",1,25,"03:15","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
13769164,"2018-01-02 03:15:00",1,15,"03:15","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-02 03:15:00",1,38,"03:15","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-02 03:15:00",1,23,"03:15","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-02 03:30:00",1,22,"03:30","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-02 03:30:00",1,19,"03:30","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
174019380,"2018-01-02 03:45:00",1,23,"03:45","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-02 03:30:00",1,35,"03:30","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-02 03:30:00",1,36,"03:30","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-02 03:45:00",1,38,"03:45","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-02 04:00:00",1,3,"04:00","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-02 03:45:00",1,38,"03:45","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-02 03:45:00",1,60,"03:45","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-02 04:00:00",1,17,"04:00","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-02 04:00:00",1,38,"04:00","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-02 04:15:00",1,43,"04:15","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
197107696,"2018-01-02 04:00:00",1,69,"04:00","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-02 04:15:00",1,8,"04:15","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-02 04:15:00",1,23,"04:15","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-02 04:15:00",1,43,"04:15","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-02 04:30:00",1,30,"04:30","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
13769164,"2018-01-02 04:30:00",1,10,"04:30","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-02 04:30:00",1,41,"04:30","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
197107696,"2018-01-02 04:30:00",1,38,"04:30","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
197107696,"2018-01-02 04:45:00",1,16,"04:45","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-02 04:45:00",1,11,"04:45","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-02 04:45:00",1,16,"04:45","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-02 04:45:00",1,42,"04:45","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-02 05:00:00",1,12,"05:00","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-02 05:00:00",1,59,"05:00","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-02 05:00:00",1,18,"05:00","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-02 05:00:00",1,37,"05:00","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-02 05:15:00",1,16,"05:15","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
197107696,"2018-01-02 05:15:00",1,43,"05:15","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
174019380,"2018-01-02 05:15:00",1,24,"05:15","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
176665188,"2018-01-02 05:15:00",1,39,"05:15","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
13769164,"2018-01-02 05:30:00",1,4,"05:30","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
176665188,"2018-01-02 05:30:00",1,41,"05:30","TUESDAY  ","CLOSED","JANUARY  ","primary",542,"yes"
174019380,"2018-01-02 05:30:00",1,24,"05:30","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
197107696,"2018-01-02 05:30:00",1,50,"05:30","TUESDAY  ","CLOSED","JANUARY  ",NULL,NULL,NULL
13769164,"2018-01-02 05:45:00",1,17,"05:45","TUESDAY  ","CLOSED","JANUARY  ","primary",72,"no"
174019380,"2018-01-02 05:45:00",1,8,"05:45","TUESDAY  ","CLOSED","JANUARY  ","primary",42,"no"
